,speed,power,crop
2018-05-18 09:37:45,7.3,78.0,0.0
2018-05-18 09:37:46,7.276,67.0,0.0
2018-05-18 09:37:47,7.3,62.0,0.0
2018-05-18 09:37:48,7.325,83.0,0.0
2018-05-18 09:37:49,7.452,158.0,0.0
2018-05-18 09:37:50,7.505,162.0,0.0
2018-05-18 09:37:51,7.557,173.0,0.0
2018-05-18 09:37:52,7.452,173.0,0.0
2018-05-18 09:37:53,7.505,172.0,0.0
2018-05-18 09:37:54,7.427,178.0,0.0
2018-05-18 09:37:55,7.531,184.0,0.0
2018-05-18 09:37:56,7.427,185.0,0.0
2018-05-18 09:37:57,7.557,179.0,0.0
2018-05-18 09:37:58,7.505,197.0,400.0
2018-05-18 09:37:59,7.584,144.0,400.0
2018-05-18 09:38:00,7.721,96.0,400.0
2018-05-18 09:38:01,7.92,96.0,400.0
2018-05-18 09:38:02,7.748,114.0,400.0
2018-05-18 09:38:03,7.862,118.0,400.0
2018-05-18 09:38:04,7.805,132.0,400.0
2018-05-18 09:38:05,7.693,113.0,400.0
2018-05-18 09:38:06,7.721,102.0,400.0
2018-05-18 09:38:07,7.531,103.0,400.0
2018-05-18 09:38:08,7.531,99.0,400.0
2018-05-18 09:38:09,7.401,107.0,400.0
2018-05-18 09:38:10,7.376,110.0,400.0
2018-05-18 09:38:11,7.35,137.0,400.0
2018-05-18 09:38:12,7.452,133.0,400.0
2018-05-18 09:38:13,7.478,138.0,400.0
2018-05-18 09:38:14,7.665,145.0,400.0
2018-05-18 09:38:15,7.665,149.0,400.0
2018-05-18 09:38:16,7.693,159.0,400.0
2018-05-18 09:38:17,7.638,183.0,400.0
2018-05-18 09:38:18,7.665,179.0,400.0
2018-05-18 09:38:19,7.665,170.0,0.0
2018-05-18 09:38:20,7.557,157.0,0.0
2018-05-18 09:38:21,7.638,140.0,0.0
2018-05-18 09:38:22,7.531,136.0,0.0
2018-05-18 09:38:23,7.557,127.0,0.0
2018-05-18 09:38:24,7.35,97.0,0.0
2018-05-18 09:38:25,7.35,97.0,0.0
2018-05-18 09:38:26,7.3,114.0,0.0
2018-05-18 09:38:27,7.401,99.0,0.0
2018-05-18 09:38:28,7.478,99.0,0.0
2018-05-18 09:38:29,7.401,107.0,0.0
2018-05-18 09:38:30,7.452,97.0,0.0
2018-05-18 09:38:31,7.202,101.0,0.0
2018-05-18 09:38:32,7.276,105.0,0.0
2018-05-18 09:38:33,7.202,152.0,0.0
2018-05-18 09:38:34,7.202,135.0,0.0
2018-05-18 09:38:35,7.376,135.0,0.0
2018-05-18 09:38:36,7.35,117.0,0.0
2018-05-18 09:38:37,7.251,108.0,0.0
2018-05-18 09:38:38,7.401,113.0,0.0
2018-05-18 09:38:39,7.452,235.0,0.0
2018-05-18 09:38:40,7.776,262.0,0.0
2018-05-18 09:38:41,8.13,288.0,0.0
2018-05-18 09:38:42,8.45,303.0,0.0
2018-05-18 09:38:43,8.45,356.0,0.0
2018-05-18 09:38:44,8.351,360.0,0.0
2018-05-18 09:38:45,8.62,331.0,0.0
2018-05-18 09:38:46,8.62,286.0,0.0
2018-05-18 09:38:47,8.551,286.0,0.0
2018-05-18 09:38:48,8.76,264.0,0.0
2018-05-18 09:38:49,8.76,229.0,0.0
2018-05-18 09:38:50,8.796,188.0,0.0
2018-05-18 09:38:51,8.906,178.0,0.0
2018-05-18 09:38:52,8.869,201.0,0.0
2018-05-18 09:38:53,8.943,211.0,0.0
2018-05-18 09:38:54,8.869,266.0,0.0
2018-05-18 09:38:55,9.018,301.0,0.0
2018-05-18 09:38:56,9.056,332.0,0.0
2018-05-18 09:38:57,9.133,344.0,0.0
2018-05-18 09:38:58,9.212,349.0,0.0
2018-05-18 09:38:59,9.414,352.0,0.0
2018-05-18 09:39:00,9.414,311.0,0.0
2018-05-18 09:39:01,9.497,216.0,0.0
2018-05-18 09:39:02,9.56,232.0,0.0
2018-05-18 09:39:03,9.712,293.0,0.0
2018-05-18 09:39:04,9.8,373.0,400.0
2018-05-18 09:39:05,9.937,405.0,400.0
2018-05-18 09:39:06,9.756,377.0,400.0
2018-05-18 09:39:07,9.823,348.0,400.0
2018-05-18 09:39:08,9.845,286.0,400.0
2018-05-18 09:39:09,9.845,262.0,400.0
2018-05-18 09:39:10,9.734,196.0,400.0
2018-05-18 09:39:11,9.668,164.0,400.0
2018-05-18 09:39:12,9.582,173.0,400.0
2018-05-18 09:39:13,9.668,266.0,400.0
2018-05-18 09:39:14,9.8,346.0,400.0
2018-05-18 09:39:15,9.891,356.0,400.0
2018-05-18 09:39:16,9.983,338.0,0.0
2018-05-18 09:39:17,9.983,317.0,0.0
2018-05-18 09:39:18,9.8,277.0,0.0
2018-05-18 09:39:19,9.891,263.0,0.0
2018-05-18 09:39:20,9.845,240.0,0.0
2018-05-18 09:39:21,9.756,204.0,0.0
2018-05-18 09:39:22,9.712,162.0,0.0
2018-05-18 09:39:23,9.845,127.0,0.0
2018-05-18 09:39:24,9.712,86.0,0.0
2018-05-18 09:39:25,9.539,57.0,0.0
2018-05-18 09:39:26,9.332,38.0,0.0
2018-05-18 09:39:27,8.869,38.0,0.0
2018-05-18 09:39:28,8.689,29.0,0.0
2018-05-18 09:39:29,8.483,19.0,0.0
2018-05-18 09:39:30,8.4,17.0,0.0
2018-05-18 09:39:31,8.099,17.0,0.0
2018-05-18 09:39:32,7.776,34.0,0.0
2018-05-18 09:39:33,7.531,27.0,0.0
2018-05-18 09:39:34,7.178,29.0,0.0
2018-05-18 09:39:35,7.376,33.0,0.0
2018-05-18 09:39:36,7.584,32.0,0.0
2018-05-18 09:39:37,7.584,23.0,0.0
2018-05-18 09:39:38,7.037,0.0,0.0
2018-05-18 09:39:39,6.879,0.0,0.0
2018-05-18 09:39:40,6.645,0.0,0.0
2018-05-18 09:39:41,6.645,0.0,0.0
2018-05-18 09:39:42,6.445,0.0,0.0
2018-05-18 09:39:43,6.35,0.0,0.0
2018-05-18 09:39:44,6.257,31.0,0.0
2018-05-18 09:39:45,6.276,34.0,0.0
2018-05-18 09:39:46,6.313,53.0,0.0
2018-05-18 09:39:47,6.369,78.0,0.0
2018-05-18 09:39:48,6.524,77.0,0.0
2018-05-18 09:39:49,6.524,91.0,0.0
2018-05-18 09:39:50,6.686,98.0,0.0
2018-05-18 09:39:51,6.771,115.0,0.0
2018-05-18 09:39:52,6.771,124.0,0.0
2018-05-18 09:39:53,6.728,119.0,0.0
2018-05-18 09:39:54,6.814,163.0,0.0
2018-05-18 09:39:55,6.901,167.0,0.0
2018-05-18 09:39:56,6.835,196.0,0.0
2018-05-18 09:39:57,7.084,216.0,0.0
2018-05-18 09:39:58,7.131,196.0,0.0
2018-05-18 09:39:59,7.084,142.0,0.0
2018-05-18 09:40:00,7.06,132.0,0.0
2018-05-18 09:40:01,7.131,106.0,0.0
2018-05-18 09:40:02,7.06,99.0,0.0
2018-05-18 09:40:03,7.178,95.0,0.0
2018-05-18 09:40:04,7.084,82.0,0.0
2018-05-18 09:40:05,7.178,84.0,0.0
2018-05-18 09:40:06,6.991,91.0,0.0
2018-05-18 09:40:07,6.991,104.0,0.0
2018-05-18 09:40:08,6.924,116.0,0.0
2018-05-18 09:40:09,6.924,120.0,0.0
2018-05-18 09:40:10,7.014,138.0,0.0
2018-05-18 09:40:11,7.014,138.0,0.0
2018-05-18 09:40:12,6.969,138.0,0.0
2018-05-18 09:40:13,6.901,127.0,0.0
2018-05-18 09:40:14,6.924,132.0,0.0
2018-05-18 09:40:15,7.06,143.0,0.0
2018-05-18 09:40:16,6.969,135.0,0.0
2018-05-18 09:40:17,7.178,131.0,0.0
2018-05-18 09:40:18,7.276,132.0,0.0
2018-05-18 09:40:19,7.376,129.0,0.0
2018-05-18 09:40:20,7.505,218.0,400.0
2018-05-18 09:40:21,7.35,209.0,400.0
2018-05-18 09:40:22,7.325,186.0,400.0
2018-05-18 09:40:23,7.276,163.0,400.0
2018-05-18 09:40:24,7.154,139.0,400.0
2018-05-18 09:40:25,7.35,201.0,400.0
2018-05-18 09:40:26,7.505,165.0,400.0
2018-05-18 09:40:27,7.505,165.0,400.0
2018-05-18 09:40:28,7.505,165.0,400.0
2018-05-18 09:40:29,7.531,130.0,400.0
2018-05-18 09:40:30,7.531,167.0,400.0
2018-05-18 09:40:31,7.557,205.0,400.0
2018-05-18 09:40:32,7.711,188.0,400.0
2018-05-18 09:40:33,7.665,163.0,400.0
2018-05-18 09:40:34,7.721,135.0,400.0
2018-05-18 09:40:35,7.748,129.0,400.0
2018-05-18 09:40:36,7.557,130.0,400.0
2018-05-18 09:40:37,7.611,116.0,400.0
2018-05-18 09:40:38,7.401,118.0,400.0
2018-05-18 09:40:39,7.478,103.0,400.0
2018-05-18 09:40:40,7.376,132.0,400.0
2018-05-18 09:40:41,7.401,133.0,400.0
2018-05-18 09:40:42,7.401,157.0,400.0
2018-05-18 09:40:43,7.584,179.0,400.0
2018-05-18 09:40:44,7.693,151.0,400.0
2018-05-18 09:40:45,7.665,91.0,400.0
2018-05-18 09:40:46,7.611,88.0,400.0
2018-05-18 09:40:47,7.721,103.0,400.0
2018-05-18 09:40:48,7.638,119.0,400.0
2018-05-18 09:40:49,7.478,137.0,400.0
2018-05-18 09:40:50,7.584,181.0,400.0
2018-05-18 09:40:51,7.557,174.0,400.0
2018-05-18 09:40:52,7.452,152.0,400.0
2018-05-18 09:40:53,7.611,157.0,400.0
2018-05-18 09:40:54,7.531,142.0,400.0
2018-05-18 09:40:55,7.638,141.0,400.0
2018-05-18 09:40:56,7.611,175.0,400.0
2018-05-18 09:40:57,7.638,178.0,400.0
2018-05-18 09:40:58,7.584,176.0,400.0
2018-05-18 09:40:59,7.584,180.0,400.0
2018-05-18 09:41:00,7.748,179.0,400.0
2018-05-18 09:41:01,7.665,191.0,400.0
2018-05-18 09:41:02,7.478,204.0,400.0
2018-05-18 09:41:03,7.557,214.0,0.0
2018-05-18 09:41:04,7.531,208.0,0.0
2018-05-18 09:41:05,7.665,170.0,0.0
2018-05-18 09:41:06,7.776,163.0,0.0
2018-05-18 09:41:07,7.833,139.0,0.0
2018-05-18 09:41:08,7.721,126.0,0.0
2018-05-18 09:41:09,7.584,112.0,0.0
2018-05-18 09:41:10,7.452,72.0,0.0
2018-05-18 09:41:11,7.665,106.0,0.0
2018-05-18 09:41:12,8.069,208.0,0.0
2018-05-18 09:41:13,8.319,266.0,0.0
2018-05-18 09:41:14,8.62,265.0,0.0
2018-05-18 09:41:15,8.255,305.0,0.0
2018-05-18 09:41:16,8.517,334.0,0.0
2018-05-18 09:41:17,9.056,370.0,0.0
2018-05-18 09:41:18,8.869,378.0,0.0
2018-05-18 09:41:19,8.943,329.0,0.0
2018-05-18 09:41:20,8.833,209.0,0.0
2018-05-18 09:41:21,8.689,164.0,0.0
2018-05-18 09:41:22,8.517,171.0,0.0
2018-05-18 09:41:23,8.585,168.0,0.0
2018-05-18 09:41:24,8.654,170.0,0.0
2018-05-18 09:41:25,8.869,253.0,0.0
2018-05-18 09:41:26,9.172,310.0,0.0
2018-05-18 09:41:27,9.133,373.0,0.0
2018-05-18 09:41:28,9.291,387.0,0.0
2018-05-18 09:41:29,9.497,386.0,0.0
2018-05-18 09:41:30,9.455,321.0,0.0
2018-05-18 09:41:31,9.476,281.0,0.0
2018-05-18 09:41:32,9.414,278.0,0.0
2018-05-18 09:41:33,9.291,182.0,0.0
2018-05-18 09:41:34,9.497,162.0,0.0
2018-05-18 09:41:35,9.668,241.0,0.0
2018-05-18 09:41:36,9.8,268.0,0.0
2018-05-18 09:41:37,9.891,328.0,0.0
2018-05-18 09:41:38,9.712,332.0,0.0
2018-05-18 09:41:39,9.712,320.0,0.0
2018-05-18 09:41:40,9.734,279.0,0.0
2018-05-18 09:41:41,9.756,260.0,0.0
2018-05-18 09:41:42,9.497,203.0,0.0
2018-05-18 09:41:43,9.497,202.0,0.0
2018-05-18 09:41:44,9.455,183.0,0.0
2018-05-18 09:41:45,9.582,193.0,0.0
2018-05-18 09:41:46,9.712,248.0,0.0
2018-05-18 09:41:47,9.625,254.0,0.0
2018-05-18 09:41:48,9.582,314.0,0.0
2018-05-18 09:41:49,9.668,365.0,0.0
2018-05-18 09:41:50,9.8,386.0,0.0
2018-05-18 09:41:51,9.914,314.0,0.0
2018-05-18 09:41:52,9.845,252.0,0.0
2018-05-18 09:41:53,9.668,215.0,0.0
2018-05-18 09:41:54,9.582,175.0,0.0
2018-05-18 09:41:55,9.582,155.0,0.0
2018-05-18 09:41:56,9.8,277.0,0.0
2018-05-18 09:41:57,9.937,317.0,0.0
2018-05-18 09:41:58,10.029,438.0,0.0
2018-05-18 09:41:59,9.891,424.0,0.0
2018-05-18 09:42:00,10.077,452.0,0.0
2018-05-18 09:42:01,10.319,365.0,0.0
2018-05-18 09:42:02,10.47,393.0,0.0
2018-05-18 09:42:03,10.47,362.0,0.0
2018-05-18 09:42:04,10.369,281.0,0.0
2018-05-18 09:42:05,10.269,192.0,0.0
2018-05-18 09:42:06,10.369,223.0,0.0
2018-05-18 09:42:07,10.573,375.0,0.0
2018-05-18 09:42:08,10.678,443.0,400.0
2018-05-18 09:42:09,10.678,522.0,400.0
2018-05-18 09:42:10,10.895,506.0,400.0
2018-05-18 09:42:11,10.951,398.0,400.0
2018-05-18 09:42:12,10.678,278.0,400.0
2018-05-18 09:42:13,10.573,219.0,400.0
2018-05-18 09:42:14,10.47,164.0,400.0
2018-05-18 09:42:15,10.785,264.0,400.0
2018-05-18 09:42:16,10.951,382.0,400.0
2018-05-18 09:42:17,10.84,429.0,400.0
2018-05-18 09:42:18,10.758,514.0,400.0
2018-05-18 09:42:19,10.951,499.0,400.0
2018-05-18 09:42:20,10.951,457.0,400.0
2018-05-18 09:42:21,10.951,385.0,400.0
2018-05-18 09:42:22,10.732,304.0,400.0
2018-05-18 09:42:23,10.573,237.0,0.0
2018-05-18 09:42:24,10.625,173.0,0.0
2018-05-18 09:42:25,10.573,193.0,0.0
2018-05-18 09:42:26,10.785,312.0,0.0
2018-05-18 09:42:27,10.84,466.0,0.0
2018-05-18 09:42:28,10.625,471.0,0.0
2018-05-18 09:42:29,10.785,425.0,0.0
2018-05-18 09:42:30,10.895,366.0,0.0
2018-05-18 09:42:31,10.895,366.0,0.0
2018-05-18 09:42:32,10.785,253.0,0.0
2018-05-18 09:42:33,10.785,190.0,0.0
2018-05-18 09:42:34,10.625,173.0,0.0
2018-05-18 09:42:35,10.319,144.0,0.0
2018-05-18 09:42:36,10.065,140.0,0.0
2018-05-18 09:42:37,9.455,93.0,0.0
2018-05-18 09:42:38,9.373,93.0,0.0
2018-05-18 09:42:39,9.497,0.0,0.0
2018-05-18 09:42:40,9.414,0.0,0.0
2018-05-18 09:42:41,9.056,0.0,0.0
2018-05-18 09:42:42,8.906,0.0,0.0
2018-05-18 09:42:43,8.796,0.0,0.0
2018-05-18 09:42:44,8.689,0.0,0.0
2018-05-18 09:42:45,8.319,0.0,0.0
2018-05-18 09:42:46,8.417,0.0,0.0
2018-05-18 09:42:47,8.192,0.0,0.0
2018-05-18 09:42:48,7.862,0.0,0.0
2018-05-18 09:42:49,7.721,0.0,0.0
2018-05-18 09:42:50,7.505,0.0,0.0
2018-05-18 09:42:51,7.376,0.0,0.0
2018-05-18 09:42:52,7.3,4.0,0.0
2018-05-18 09:42:53,7.131,4.0,0.0
2018-05-18 09:42:54,6.969,6.0,0.0
2018-05-18 09:42:55,6.924,0.0,0.0
2018-05-18 09:42:56,6.771,0.0,0.0
2018-05-18 09:42:57,6.792,0.0,0.0
2018-05-18 09:42:58,6.604,0.0,0.0
2018-05-18 09:42:59,6.584,0.0,0.0
2018-05-18 09:43:00,6.445,0.0,0.0
2018-05-18 09:43:01,6.331,0.0,0.0
2018-05-18 09:43:02,6.221,35.0,0.0
2018-05-18 09:43:03,6.029,25.0,0.0
2018-05-18 09:43:04,5.785,23.0,0.0
2018-05-18 09:43:05,5.77,29.0,0.0
2018-05-18 09:43:06,5.633,32.0,0.0
2018-05-18 09:43:07,5.663,31.0,0.0
2018-05-18 09:43:08,5.648,34.0,0.0
2018-05-18 09:43:09,5.648,35.0,0.0
2018-05-18 09:43:10,5.693,34.0,0.0
2018-05-18 09:43:11,5.619,33.0,0.0
2018-05-18 09:43:12,5.532,29.0,0.0
2018-05-18 09:43:13,5.532,32.0,0.0
2018-05-18 09:43:14,5.42,36.0,0.0
2018-05-18 09:43:15,5.366,36.0,0.0
2018-05-18 09:43:16,5.326,43.0,0.0
2018-05-18 09:43:17,5.406,52.0,0.0
2018-05-18 09:43:18,5.352,54.0,0.0
2018-05-18 09:43:19,5.352,49.0,0.0
2018-05-18 09:43:20,5.339,43.0,0.0
2018-05-18 09:43:21,5.3,47.0,0.0
2018-05-18 09:43:22,5.235,46.0,0.0
2018-05-18 09:43:23,5.197,50.0,0.0
2018-05-18 09:43:24,5.098,52.0,0.0
2018-05-18 09:43:25,5.147,52.0,0.0
2018-05-18 09:43:26,5.135,40.0,0.0
2018-05-18 09:43:27,5.05,40.0,0.0
2018-05-18 09:43:28,5.05,31.0,0.0
2018-05-18 09:43:29,5.003,32.0,0.0
2018-05-18 09:43:30,5.05,34.0,0.0
2018-05-18 09:43:31,5.015,39.0,0.0
2018-05-18 09:43:32,5.038,44.0,0.0
2018-05-18 09:43:33,5.086,47.0,0.0
2018-05-18 09:43:34,4.98,48.0,0.0
2018-05-18 09:43:35,4.98,48.0,0.0
2018-05-18 09:43:36,4.945,52.0,0.0
2018-05-18 09:43:37,4.968,51.0,0.0
2018-05-18 09:43:38,5.026,51.0,0.0
2018-05-18 09:43:39,5.129,55.0,0.0
2018-05-18 09:43:40,5.086,55.0,0.0
2018-05-18 09:43:41,5.147,72.0,0.0
2018-05-18 09:43:42,5.147,76.0,0.0
2018-05-18 09:43:43,5.122,73.0,0.0
2018-05-18 09:43:44,5.172,71.0,0.0
2018-05-18 09:43:45,5.074,63.0,0.0
2018-05-18 09:43:46,5.074,57.0,0.0
2018-05-18 09:43:47,5.026,51.0,0.0
2018-05-18 09:43:48,5.222,49.0,0.0
2018-05-18 09:43:49,5.172,47.0,0.0
2018-05-18 09:43:50,5.172,51.0,0.0
2018-05-18 09:43:51,5.197,50.0,0.0
2018-05-18 09:43:52,5.159,47.0,0.0
2018-05-18 09:43:53,5.135,44.0,0.0
2018-05-18 09:43:54,5.172,46.0,0.0
2018-05-18 09:43:55,5.172,45.0,0.0
2018-05-18 09:43:56,5.122,44.0,0.0
2018-05-18 09:43:57,5.086,41.0,0.0
2018-05-18 09:43:58,4.968,39.0,0.0
2018-05-18 09:43:59,4.968,39.0,0.0
2018-05-18 09:44:00,4.945,0.0,0.0
2018-05-18 09:44:01,4.802,0.0,0.0
2018-05-18 09:44:02,4.802,0.0,0.0
2018-05-18 09:44:03,4.626,0.0,0.0
2018-05-18 09:44:04,4.557,0.0,0.0
2018-05-18 09:44:05,4.31,0.0,0.0
2018-05-18 09:44:06,4.168,0.0,0.0
2018-05-18 09:44:07,3.496,0.0,0.0
2018-05-18 09:44:08,3.066,0.0,0.0
2018-05-18 09:44:09,2.637,0.0,0.0
2018-05-18 09:44:10,2.288,0.0,0.0
2018-05-18 09:44:11,1.857,0.0,0.0
2018-05-18 09:44:12,1.857,0.0,0.0
2018-05-18 09:44:13,1.857,0.0,0.0
2018-05-18 09:44:14,0.0,0.0,0.0
2018-05-18 09:44:15,0.053567567567567566,0.0,0.0
2018-05-18 09:44:16,0.10713513513513513,0.0,0.0
2018-05-18 09:44:17,0.1607027027027027,0.0,0.0
2018-05-18 09:44:18,0.21427027027027026,0.0,0.0
2018-05-18 09:44:19,0.2678378378378378,0.0,0.0
2018-05-18 09:44:20,0.3214054054054054,0.0,0.0
2018-05-18 09:44:21,0.37497297297297294,0.0,0.0
2018-05-18 09:44:22,0.4285405405405405,0.0,0.0
2018-05-18 09:44:23,0.4821081081081081,0.0,0.0
2018-05-18 09:44:24,0.5356756756756756,0.0,0.0
2018-05-18 09:44:25,0.5892432432432432,0.0,0.0
2018-05-18 09:44:26,0.6428108108108108,0.0,0.0
2018-05-18 09:44:27,0.6963783783783783,0.0,0.0
2018-05-18 09:44:28,0.7499459459459459,0.0,0.0
2018-05-18 09:44:29,0.8035135135135135,0.0,0.0
2018-05-18 09:44:30,0.857081081081081,0.0,0.0
2018-05-18 09:44:31,0.9106486486486486,0.0,0.0
2018-05-18 09:44:32,0.9642162162162162,0.0,0.0
2018-05-18 09:44:33,1.0177837837837838,0.0,0.0
2018-05-18 09:44:34,1.0713513513513513,0.0,0.0
2018-05-18 09:44:35,1.1249189189189188,0.0,0.0
2018-05-18 09:44:36,1.1784864864864864,0.0,0.0
2018-05-18 09:44:37,1.232054054054054,0.0,0.0
2018-05-18 09:44:38,1.2856216216216216,0.0,0.0
2018-05-18 09:44:39,1.3391891891891892,0.0,0.0
2018-05-18 09:44:40,1.3927567567567567,0.0,0.0
2018-05-18 09:44:41,1.4463243243243242,0.0,0.0
2018-05-18 09:44:42,1.4998918918918918,0.0,0.0
2018-05-18 09:44:43,1.5534594594594595,0.0,0.0
2018-05-18 09:44:44,1.607027027027027,0.0,0.0
2018-05-18 09:44:45,1.6605945945945946,0.0,0.0
2018-05-18 09:44:46,1.714162162162162,0.0,0.0
2018-05-18 09:44:47,1.7677297297297296,0.0,0.0
2018-05-18 09:44:48,1.8212972972972972,0.0,0.0
2018-05-18 09:44:49,1.8748648648648647,0.0,0.0
2018-05-18 09:44:50,1.9284324324324325,0.0,0.0
2018-05-18 09:44:51,1.982,0.0,0.0
2018-05-18 09:44:52,2.693,160.0,0.0
2018-05-18 09:44:53,2.787,160.0,0.0
2018-05-18 09:44:54,3.536,166.0,0.0
2018-05-18 09:44:55,3.553,166.0,0.0
2018-05-18 09:44:56,3.888,0.0,0.0
2018-05-18 09:44:57,3.713,0.0,0.0
2018-05-18 09:44:58,3.84,0.0,0.0
2018-05-18 09:44:59,4.065,53.0,0.0
2018-05-18 09:45:00,4.462,110.0,0.0
2018-05-18 09:45:01,4.945,182.0,0.0
2018-05-18 09:45:02,5.393,208.0,0.0
2018-05-18 09:45:03,5.503,203.0,0.0
2018-05-18 09:45:04,5.678,175.0,0.0
2018-05-18 09:45:05,5.864,198.0,0.0
2018-05-18 09:45:06,6.257,226.0,0.0
2018-05-18 09:45:07,6.388,204.0,0.0
2018-05-18 09:45:08,6.407,172.0,0.0
2018-05-18 09:45:09,6.115,176.0,0.0
2018-05-18 09:45:10,6.168,183.0,0.0
2018-05-18 09:45:11,6.276,176.0,0.0
2018-05-18 09:45:12,6.544,141.0,0.0
2018-05-18 09:45:13,6.624,130.0,0.0
2018-05-18 09:45:14,6.544,127.0,0.0
2018-05-18 09:45:15,6.707,129.0,0.0
2018-05-18 09:45:16,6.645,144.0,0.0
2018-05-18 09:45:17,6.686,144.0,0.0
2018-05-18 09:45:18,6.564,144.0,0.0
2018-05-18 09:45:19,6.544,80.0,0.0
2018-05-18 09:45:20,6.504,74.0,0.0
2018-05-18 09:45:21,6.276,94.0,0.0
2018-05-18 09:45:22,6.465,126.0,0.0
2018-05-18 09:45:23,6.707,139.0,0.0
2018-05-18 09:45:24,6.857,168.0,0.0
2018-05-18 09:45:25,6.835,154.0,0.0
2018-05-18 09:45:26,6.946,130.0,0.0
2018-05-18 09:45:27,6.946,92.0,0.0
2018-05-18 09:45:28,7.06,96.0,0.0
2018-05-18 09:45:29,7.178,143.0,0.0
2018-05-18 09:45:30,7.202,148.0,0.0
2018-05-18 09:45:31,7.227,159.0,0.0
2018-05-18 09:45:32,7.325,171.0,0.0
2018-05-18 09:45:33,7.084,139.0,0.0
2018-05-18 09:45:34,7.131,147.0,0.0
2018-05-18 09:45:35,7.084,167.0,0.0
2018-05-18 09:45:36,7.178,186.0,0.0
2018-05-18 09:45:37,7.276,170.0,0.0
2018-05-18 09:45:38,7.3,158.0,0.0
2018-05-18 09:45:39,7.251,142.0,0.0
2018-05-18 09:45:40,7.276,139.0,0.0
2018-05-18 09:45:41,7.452,135.0,0.0
2018-05-18 09:45:42,7.427,132.0,0.0
2018-05-18 09:45:43,7.452,131.0,0.0
2018-05-18 09:45:44,7.638,165.0,0.0
2018-05-18 09:45:45,7.638,165.0,0.0
2018-05-18 09:45:46,7.638,156.0,0.0
2018-05-18 09:45:47,7.693,173.0,0.0
2018-05-18 09:45:48,7.584,169.0,0.0
2018-05-18 09:45:49,7.557,169.0,0.0
2018-05-18 09:45:50,7.557,143.0,0.0
2018-05-18 09:45:51,7.505,131.0,0.0
2018-05-18 09:45:52,7.401,105.0,0.0
2018-05-18 09:45:53,7.401,98.0,0.0
2018-05-18 09:45:54,7.276,82.0,0.0
2018-05-18 09:45:55,7.401,55.0,0.0
2018-05-18 09:45:56,7.3,0.0,0.0
2018-05-18 09:45:57,7.131,0.0,0.0
2018-05-18 09:45:58,6.857,0.0,0.0
2018-05-18 09:45:59,6.707,0.0,0.0
2018-05-18 09:46:00,6.465,0.0,0.0
2018-05-18 09:46:01,6.369,0.0,0.0
2018-05-18 09:46:02,6.221,0.0,0.0
2018-05-18 09:46:03,6.221,0.0,0.0
2018-05-18 09:46:04,6.132,0.0,0.0
2018-05-18 09:46:05,6.029,0.0,0.0
2018-05-18 09:46:06,5.945,0.0,0.0
2018-05-18 09:46:07,5.848,0.0,0.0
